train_no,station_train_code,from_station_id,to_station_id,from_station,to_station,total_num,is_active,created_at,updated_at
71000D84280N,D8428,219,106,百色,南宁,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84290A,D8429,106,219,南宁,百色,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84300A,D8430,219,105,百色,南宁东,7,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84390F,D8439,105,199,南宁东,北海,3,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84400G,D8440,318,106,崇左南,南宁,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84430L,D8443,106,318,南宁,崇左南,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84440C,D8444,318,106,崇左南,南宁,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84450I,D8445,106,318,南宁,崇左南,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84460B,D8446,318,105,崇左南,南宁东,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84470I,D8447,105,318,南宁东,崇左南,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84480E,D8448,318,105,崇左南,南宁东,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84490A,D8449,106,318,南宁,崇左南,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84500C,D8450,318,106,崇左南,南宁,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84510F,D8451,474,105,桂林北,南宁东,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D847306,D8473,105,318,南宁东,崇左南,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84880I,D8488,318,106,崇左南,南宁,3,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84890J,D8489,106,318,南宁,崇左南,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84910Z,D8491,1089,199,三江南,北海,9,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D84950N,D8495,1089,105,三江南,南宁东,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
78000D855502,D8555,53,267,贵阳北,从江,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
78000D85560E,D8556,267,1422,从江,宜宾西,9,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
76000D855701,D8557,1422,3312,宜宾西,荔波,8,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
78000D85580E,D8558,3312,53,荔波,贵阳北,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
78000D857906,D8579,1601,53,遵义,贵阳北,2,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
8c000D861203,D8612,299,537,楚雄,红河,10,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
8c000D86540B,D8654,356,537,大理,红河,9,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
80000D86810Z,D8681,430,356,富宁,大理,11,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
80000D86930H,D8693,82,356,昆明南,大理,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
84000D87060U,D8707,537,356,红河,大理,11,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
8c000D87280D,D8728,356,82,大理,昆明南,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
84000D872608,D8727,537,356,红河,大理,11,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
8c000D87360J,D8736,356,82,大理,昆明南,3,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
8c000D874405,D8744,356,82,大理,昆明南,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
8c000D875606,D8756,356,82,大理,昆明南,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
84000D875808,D8759,537,356,红河,大理,10,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
80000D87710S,D8771,82,356,昆明南,大理,3,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
8c000D87720S,D8772,356,82,大理,昆明南,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
8c000D878425,D8784,356,82,大理,昆明南,7,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
80000D878314,D8783,82,356,昆明南,大理,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
93000D88107B,D8810,132,566,乌鲁木齐,哈密,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
240000D96501,D965,208,31,北京丰台,成都东,7,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
760000D96600,D966,31,208,成都东,北京丰台,7,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
240000D96702,D967,208,53,北京丰台,贵阳北,10,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
780000D96800,D968,53,208,贵阳北,北京丰台,10,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
760000D98101,D984,31,18,成都东,上海虹桥,8,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
5l0000D98200,D983,18,31,上海虹桥,成都东,10,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
760000D98501,D988,31,18,成都东,上海虹桥,8,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
5l0000D98600,D987,18,31,上海虹桥,成都东,10,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
01000D913937,D9139,63,1029,哈尔滨,齐齐哈尔,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
04000D91402E,D9140,1029,65,齐齐哈尔,哈尔滨西,7,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
27000D923722,D9237,1413,126,忻州西,太原南,3,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
27000D923852,D9238,126,1413,太原南,忻州西,2,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96340T,D9634,105,616,南宁东,贺州,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96320T,D9633,616,105,贺州,南宁东,8,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96375J,D9637,105,318,南宁东,崇左南,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96386B,D9638,318,105,崇左南,南宁东,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96410X,D9641,543,105,环江,南宁东,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96420W,D9642,105,476,南宁东,桂林,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96430U,D9643,476,105,桂林,南宁东,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96440S,D9644,105,476,南宁东,桂林,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D964572,D9645,476,105,桂林,南宁东,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96460Q,D9646,105,853,南宁东,柳州,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96470X,D9647,853,105,柳州,南宁东,3,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96507E,D9650,1310,105,梧州南,南宁东,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
73000D96580P,D9658,199,105,北海,南宁东,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D9663F3,D9663,106,219,南宁,百色,3,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D9664A3,D9664,219,106,百色,南宁,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D966586,D9665,105,219,南宁东,百色,7,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D966664,D9666,219,105,百色,南宁东,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D966759,D9667,105,219,南宁东,百色,7,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96684E,D9668,219,105,百色,南宁东,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96699X,D9669,105,199,南宁东,北海,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
73000D967038,D9670,199,105,北海,南宁东,3,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96830W,D9683,474,1461,桂林北,玉林,7,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
71000D968934,D9689,476,105,桂林,南宁东,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96900E,D9690,105,476,南宁东,桂林,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96950X,D9695,105,199,南宁东,北海,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
73000D96960F,D9696,199,105,北海,南宁东,3,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D969883,D9698,105,476,南宁东,桂林,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
71000D96990W,D9699,476,105,桂林,南宁东,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-16 05:26:04.979860+00:00
8d000D980105,D9801,1234,94,天水南,兰州西,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
8d000D980204,D9802,94,1234,兰州西,天水南,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
8d000D980303,D9803,326,94,东岔,兰州西,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
8d000D980403,D9804,94,326,兰州西,东岔,6,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
77000D99310V,D9931,14,53,重庆西,贵阳北,5,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
78000D99320T,D9932,53,14,贵阳北,重庆西,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
77000D99330V,D9933,14,53,重庆西,贵阳北,10,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
78000D99340T,D9934,53,14,贵阳北,重庆西,4,true,2026-04-16 05:26:04.979860+00:00,2026-04-23 01:00:55.962066+00:00
5n000G102102,G1024,47,1546,福州南,珠海,11,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
6e000G102202,G1023,1546,47,珠海,福州南,12,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
63000G112201,G1122,57,1132,广州,上饶,14,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
78000G119801,G1198,53,6,贵阳北,北京西,23,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
77000G130801,G1308,14,208,重庆西,北京丰台,20,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
24000G137501,G1375,3,121,北京,沈阳南,13,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
6i000G16020O,G1602,1165,245,深圳北,亳州南,26,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
58000G16090Y,G1609,46,58,福州,广州南,17,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
55000G163302,G1633,17,1355,上海南,厦门北,16,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
5l000G188707,G1887,102,14,南京南,重庆西,21,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
5j000G198403,G1984,279,31,苍南,成都东,26,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
76000G19830J,G1983,31,279,成都东,苍南,27,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
58000G204606,G2047,1357,149,厦门,郑州东,19,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
6c000G216401,G2164,1614,31,株洲西,成都东,16,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
76000G216707,G2167,31,100,成都东,南昌西,20,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
5n000G22960I,G2297,1355,134,厦门北,西安北,31,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
5u000G231902,G2322,100,31,南昌西,成都东,18,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
76000G241701,G2417,31,1155,成都东,邵阳,17,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
77000G243101,G2431,2910,37,巫山,长沙,18,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
62000G243402,G2434,37,2910,长沙,巫山,19,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
76000G244902,G2449,31,37,成都东,长沙,11,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
64000G245202,G2452,1567,31,张家界西,成都东,8,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
24000G25010M,G2501,1020,222,清河,包头,5,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
6i000G27860B,G2786,1165,16,深圳北,上海,23,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
80000G28020C,G2802,82,897,昆明南,绵阳,11,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
76000G28850G,G2885,31,82,成都东,昆明南,12,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
76000G289302,G2893,31,82,成都东,昆明南,10,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
76000G298506,G2985,31,1227,成都东,铜仁,13,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
5n000G304307,G3043,47,56,福州南,广州东,8,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
27000G320908,G3209,126,53,太原南,贵阳北,26,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
76000G342309,G3423,31,1259,成都东,威海,29,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
76000G347903,G3482,496,551,广元,汉口,22,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
39000G348104,G3481,551,496,汉口,广元,15,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
24000G351905,G3519,7,654,北京朝阳,佳木斯,14,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
24000G354303,G3543,7,649,北京朝阳,吉林,11,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
24000G355501,G3555,7,248,北京朝阳,长白山,13,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
76000G359307,G3593,897,105,绵阳,南宁东,15,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
24000G36630D,G3663,7,254,北京朝阳,赤峰,8,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
76000G370705,G3707,31,58,成都东,广州南,16,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
4f000G373906,G3739,134,105,西安北,南宁东,21,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
5n000G375604,G3756,1355,17,厦门北,上海南,17,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
5n000G377101,G3771,47,59,福州南,广州新塘,17,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
33000G378005,G3781,71,14,呼和浩特东,重庆西,31,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
5n000G381101,G3811,47,58,福州南,广州南,14,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
71000G418800,G4188,105,31,南宁东,成都东,9,true,2026-04-16 05:29:32.769760+00:00,2026-04-16 05:29:32.769760+00:00
71000G421701,G4217,105,1165,南宁东,深圳北,8,true,2026-04-16 05:29:32.769760+00:00,2026-04-16 05:29:32.769760+00:00
6i000G470202,G4702,1165,468,深圳北,贵港,5,true,2026-04-16 05:29:32.769760+00:00,2026-04-16 05:29:32.769760+00:00
6c000G470404,G4704,58,105,广州南,南宁东,8,true,2026-04-16 05:29:32.769760+00:00,2026-04-16 05:29:32.769760+00:00
71000G471003,G4710,219,58,百色,广州南,4,true,2026-04-16 05:29:32.769760+00:00,2026-04-16 05:29:32.769760+00:00
6j000G471703,G4720,1181,474,深圳坪山,桂林北,6,true,2026-04-16 05:29:32.769760+00:00,2026-04-16 05:29:32.769760+00:00
78000G473100,G4731,53,105,贵阳北,南宁东,2,true,2026-04-16 05:29:32.769760+00:00,2026-04-16 05:29:32.769760+00:00
71000G473200,G4732,105,53,南宁东,贵阳北,3,true,2026-04-16 05:29:32.769760+00:00,2026-04-16 05:29:32.769760+00:00
71000G485003,G4850,105,31,南宁东,成都东,5,true,2026-04-16 05:29:32.769760+00:00,2026-04-16 05:29:32.769760+00:00
71000G485201,G4852,105,53,南宁东,贵阳北,5,true,2026-04-16 05:29:32.769760+00:00,2026-04-16 05:29:32.769760+00:00
71000G499801,G4998,105,14,南宁东,重庆西,6,true,2026-04-16 05:29:32.769760+00:00,2026-04-16 05:29:32.769760+00:00
58000G511705,G5117,46,1357,福州,厦门,6,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
67000G513101,G5131,1144,1552,汕头,湛江北,11,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
6u000G513201,G5132,1552,1144,湛江北,汕头,11,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
67000G513501,G5135,1144,1552,汕头,湛江北,14,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
78000G534208,G5342,53,31,贵阳北,成都东,10,true,2026-04-16 05:29:32.769760+00:00,2026-04-16 05:29:32.769760+00:00
78000G534607,G5346,804,719,六盘水,凯里南,4,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
78000G53540B,G5354,1401,53,兴义南,贵阳北,5,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
78000G535507,G5355,53,1401,贵阳北,兴义南,5,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
78000G538406,G5384,1401,3312,兴义南,荔波,8,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
78000G539506,G5395,53,1401,贵阳北,兴义南,4,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
77000G542101,G5424,3344,14,威远,重庆西,4,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
77000G542301,G5423,14,3344,重庆西,威远,6,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
6i000G560904,G5609,1165,1331,深圳北,香港西九龙,3,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
6i000G565306,G5653,1165,1331,深圳北,香港西九龙,3,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
6i000G565504,G5655,1165,1331,深圳北,香港西九龙,3,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
76000G576513,G5768,31,3305,成都东,江北机场,9,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
76000G579703,G5800,809,14,乐山,重庆西,5,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
6c000G618307,G6186,38,603,长沙南,惠阳,10,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
67000G635901,G6359,1144,1567,汕头,张家界西,19,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
67000G639101,G6391,1144,1331,汕头,香港西九龙,9,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
62000G640608,G6406,1155,38,邵阳,长沙南,6,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
6c000G644500,G6448,38,539,长沙南,怀化南,7,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
61000G64820A,G6482,539,38,怀化南,长沙南,6,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
6c000G65130I,G6513,58,1331,广州南,香港西九龙,5,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
65000G654707,G6547,56,1331,广州东,香港西九龙,5,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
6x000G65480A,G6548,1331,56,香港西九龙,广州东,7,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
63000G659202,G6593,57,287,广州,潮汕,9,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
6z000G659804,G6598,2228,57,揭阳,广州,6,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
63000G659602,G6597,57,2228,广州,揭阳,6,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
6z000G659907,G6599,2228,57,揭阳,广州,6,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
65000G660006,G6600,56,2228,广州东,揭阳,8,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G70109,G701,352,65,大连北,哈尔滨西,10,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G7110G,G711,352,1030,大连北,齐齐哈尔南,13,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
240000G81501,G815,4,912,北京南,宁波,12,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
18000G80040P,G8004,649,357,吉林,大连,13,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
1g000G80150L,G8015,352,649,大连北,吉林,10,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
18000G80200L,G8020,649,352,吉林,大连北,9,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
13000G80550M,G8055,357,118,大连,沈阳,8,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
13000G80570G,G8057,357,118,大连,沈阳,4,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
1c000G81260E,G8126,515,352,珲春,大连北,16,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
11000G813701,G8137,28,30,长春,长春西,14,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
12000G816102,G8161,119,248,沈阳北,长白山,5,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
67000G840102,G8401,1144,56,汕头,广州东,6,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
67000G840502,G8405,1144,56,汕头,广州东,8,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
67000G840702,G8407,1144,56,汕头,广州东,6,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
65000G842002,G8420,56,1144,广州东,汕头,6,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
67000G842102,G8421,1144,56,汕头,广州东,8,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
65000G842801,G8428,56,1144,广州东,汕头,11,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
65000G843201,G8432,56,1173,广州东,深圳,15,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
67000G843901,G8439,1144,56,汕头,广州东,8,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
67000G844101,G8441,1144,56,汕头,广州东,7,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
67000G844901,G8449,1144,56,汕头,广州东,8,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
65000G845002,G8450,56,1144,广州东,汕头,7,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
6z000G846004,G8460,2228,1165,揭阳,深圳北,8,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
63000G846602,G8466,57,908,广州,梅州西,9,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
6z000G847502,G8475,908,57,梅州西,广州,6,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
63000G847603,G8476,57,908,广州,梅州西,10,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
65000G847800,G8478,1173,56,深圳,广州东,12,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
65000G848201,G8482,1173,57,深圳,广州,17,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
63000G848002,G8481,57,1173,广州,深圳,17,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
76000G85010I,G8501,31,10,成都东,重庆北,5,true,2026-04-16 05:29:32.769760+00:00,2026-04-23 01:08:29.026890+00:00
