id,telecode,name,pinyin,abbr,area_code,area_name,country_code,country_name,longitude,latitude,geo_source,geo_updated_at,created_at,updated_at
128,WHN,武汉,wuhan,wh,1314,武汉,cn,中国,114.424338,30.606981,amap,2026-04-09 05:58:57.900562+00:00,2026-04-08 08:39:59.343423+00:00,2026-04-09 05:58:57.900562+00:00
129,LFN,武汉东,wuhandong,whd,1314,武汉,cn,中国,114.430331,30.486207,amap,2026-04-09 05:58:58.934561+00:00,2026-04-08 08:39:59.343740+00:00,2026-04-09 05:58:58.934561+00:00
130,WJJ,王家湾,wangjiawan,wjw,2102,兰州,cn,中国,103.834228,36.060798,amap,2026-04-09 05:58:59.917911+00:00,2026-04-08 08:39:59.344064+00:00,2026-04-09 05:58:59.917911+00:00
131,WMR,乌鲁木齐南,wulumuqinan,wlmqn,2403,乌鲁木齐,cn,中国,87.585627,43.780419,amap,2026-04-09 05:59:00.930798+00:00,2026-04-08 08:39:59.344424+00:00,2026-04-09 05:59:00.930798+00:00
132,WAR,乌鲁木齐,wulumuqi,wlmq,2403,乌鲁木齐,cn,中国,87.528997,43.840272,amap,2026-04-09 05:59:01.966007+00:00,2026-04-08 08:39:59.344781+00:00,2026-04-09 05:59:01.966007+00:00
133,WJZ,吴圩机场,wuxujichang,wxjc,1607,南宁,cn,中国,108.186947,22.599855,amap,2026-04-09 05:59:02.947719+00:00,2026-04-08 08:39:59.345106+00:00,2026-04-09 05:59:02.947719+00:00
134,EAY,西安北,xianbei,xab,2003,西安,cn,中国,108.938768,34.37939,amap,2026-04-09 05:59:03.946793+00:00,2026-04-08 08:39:59.345466+00:00,2026-04-09 05:59:03.946793+00:00
135,XAY,西安,xian,xa,2003,西安,cn,中国,108.962723,34.278498,amap,2026-04-09 05:59:04.938697+00:00,2026-04-08 08:39:59.345808+00:00,2026-04-09 05:59:04.938697+00:00
136,XUJ,西固城,xigucheng,xgc,2102,兰州,cn,中国,103.597895,36.107796,amap,2026-04-09 05:59:05.967043+00:00,2026-04-08 08:39:59.346178+00:00,2026-04-09 05:59:05.967043+00:00
137,EKM,西街口,xijiekou,xjk,1902,昆明,cn,中国,103.515803,24.821587,amap,2026-04-09 05:59:06.960828+00:00,2026-04-08 08:39:59.346520+00:00,2026-04-09 05:59:06.960828+00:00
138,XTJ,许家台,xujiatai,xjt,2102,兰州,cn,中国,104.209586,35.906847,amap,2026-04-09 05:59:07.965998+00:00,2026-04-08 08:39:59.346954+00:00,2026-04-09 05:59:07.965998+00:00
139,XNO,西宁,xining,xn,2201,西宁,cn,中国,101.814362,36.620233,amap,2026-04-09 05:59:08.975024+00:00,2026-04-08 08:39:59.347338+00:00,2026-04-09 05:59:08.975024+00:00
140,XAM,小哨,xiaoshao,xs,1902,昆明,cn,中国,102.993421,25.165931,amap,2026-04-09 05:59:09.976244+00:00,2026-04-08 08:39:59.347674+00:00,2026-04-09 05:59:09.976244+00:00
141,XYK,雪野,xueye,xy,0602,济南,cn,中国,117.58896,36.460488,amap,2026-04-09 05:59:10.995716+00:00,2026-04-08 08:39:59.348202+00:00,2026-04-09 05:59:10.995716+00:00
142,YIJ,银川,yinchuan,yc,2302,银川,cn,中国,106.174029,38.491769,amap,2026-04-09 05:59:12.001451+00:00,2026-04-08 08:39:59.348664+00:00,2026-04-09 05:59:12.001451+00:00
143,YYM,永丰营,yongfengying,yfy,1902,昆明,cn,中国,,,amap,2026-04-09 05:17:35.883099+00:00,2026-04-08 08:39:59.349079+00:00,2026-04-09 05:17:35.883099+00:00
144,YVM,宜耐,yinai,yn,1902,昆明,cn,中国,103.599012,24.840275,amap,2026-04-09 05:59:14.020642+00:00,2026-04-08 08:39:59.349441+00:00,2026-04-09 05:59:14.020642+00:00
145,YUT,榆树台,yushutai,yst,0205,沈阳,cn,中国,123.423753,41.717748,amap,2026-04-09 05:59:15.007341+00:00,2026-04-08 08:39:59.349830+00:00,2026-04-09 05:59:15.007341+00:00
146,CAY,引镇,yinzhen,yz,2003,西安,cn,中国,109.102046,34.09271,amap,2026-04-09 05:59:16.010723+00:00,2026-04-08 08:39:59.350197+00:00,2026-04-09 05:59:16.010723+00:00
147,ZUJ,朱家窑,zhujiayao,zjy,2102,兰州,cn,中国,103.99882,36.496563,amap,2026-04-09 05:59:17.034751+00:00,2026-04-08 08:39:59.350590+00:00,2026-04-09 05:59:17.034751+00:00
148,VQK,章丘南,zhangqiunan,zqn,0602,济南,cn,中国,117.474215,36.584851,amap,2026-04-09 05:59:18.040195+00:00,2026-04-08 08:39:59.350926+00:00,2026-04-09 05:59:18.040195+00:00
149,ZAF,郑州东,zhengzhoudong,zzd,1222,郑州,cn,中国,113.777099,34.759251,amap,2026-04-09 05:59:19.059768+00:00,2026-04-08 08:39:59.351226+00:00,2026-04-09 05:59:19.059768+00:00
150,ZIF,郑州航空港,zhengzhouhangkonggang,zzhkg,1222,郑州,cn,中国,113.932772,34.486036,amap,2026-04-09 05:59:20.048158+00:00,2026-04-08 08:39:59.351507+00:00,2026-04-09 05:59:20.048158+00:00
151,ZZF,郑州,zhengzhou,zz,1222,郑州,cn,中国,113.658097,34.745795,amap,2026-04-09 05:59:21.058908+00:00,2026-04-08 08:39:59.351880+00:00,2026-04-09 05:59:21.058908+00:00
152,XPF,郑州西,zhengzhouxi,zzx,1222,郑州,cn,中国,113.425242,34.744948,amap,2026-04-09 05:59:22.061822+00:00,2026-04-08 08:39:59.352317+00:00,2026-04-09 05:59:22.061822+00:00
153,AAX,昂昂溪,angangxi,aax,0007,齐齐哈尔,cn,中国,123.81511,47.161353,amap,2026-04-09 05:59:23.071086+00:00,2026-04-08 08:39:59.352671+00:00,2026-04-09 05:59:23.071086+00:00
154,ABB,阿城北,achengbei,acb,0034,哈尔滨,cn,中国,127.023687,45.589467,amap,2026-04-09 05:59:24.097318+00:00,2026-04-08 08:39:59.353123+00:00,2026-04-09 05:59:24.097318+00:00
155,ACB,阿城,acheng,ac,0034,哈尔滨,cn,中国,126.994898,45.552366,amap,2026-04-09 05:59:25.082662+00:00,2026-04-08 08:39:59.353545+00:00,2026-04-09 05:59:25.082662+00:00
156,ACI,安次,anci,ac,0358,廊坊,cn,中国,116.697616,39.236081,amap,2026-04-09 05:59:26.097837+00:00,2026-04-08 08:39:59.353943+00:00,2026-04-09 05:59:26.097837+00:00
157,ADX,安达,anda,ad,0015,绥化,cn,中国,125.323217,46.401753,amap,2026-04-09 05:59:27.098775+00:00,2026-04-08 08:39:59.354289+00:00,2026-04-09 05:59:27.098775+00:00
158,ARW,安德,ande,ad,1707,成都,cn,中国,103.812066,30.874189,amap,2026-04-09 05:59:28.092073+00:00,2026-04-08 08:39:59.354625+00:00,2026-04-09 05:59:28.092073+00:00
159,ARX,阿尔山北,aershanbei,aesb,1646,兴安,cn,中国,119.810325,47.283602,amap,2026-04-09 05:59:29.102624+00:00,2026-04-08 08:39:59.354932+00:00,2026-04-09 05:59:29.102624+00:00
160,ART,阿尔山,aershan,aes,1646,兴安,cn,中国,119.947575,47.172702,amap,2026-04-09 05:59:30.112131+00:00,2026-04-08 08:39:59.355252+00:00,2026-04-09 05:59:30.112131+00:00
161,AJU,安吉,anji,aj,0901,湖州,cn,中国,119.61031,30.814927,amap,2026-04-09 05:59:31.109977+00:00,2026-04-08 08:39:59.355548+00:00,2026-04-09 05:59:31.109977+00:00
162,PYW,安靖,anjing,aj,1707,成都,cn,中国,104.036624,30.737372,amap,2026-04-09 05:59:32.121055+00:00,2026-04-08 08:39:59.355872+00:00,2026-04-09 05:59:32.121055+00:00
163,AJB,安家,anjia,aj,0034,哈尔滨,cn,中国,127.066859,45.053903,amap,2026-04-09 05:59:33.147680+00:00,2026-04-08 08:39:59.356221+00:00,2026-04-09 05:59:33.147680+00:00
164,AKY,安康,ankang,ak,2006,安康,cn,中国,109.016533,32.712281,amap,2026-04-09 05:59:34.137682+00:00,2026-04-08 08:39:59.356518+00:00,2026-04-09 05:59:34.137682+00:00
165,ASR,阿克苏,akesu,aks,2409,阿克苏,cn,中国,80.30608,41.144762,amap,2026-04-09 05:59:35.140384+00:00,2026-04-08 08:39:59.357869+00:00,2026-04-09 05:59:35.140384+00:00
166,AER,阿克陶,aketao,akt,2411,阿图什,cn,中国,75.975726,39.167281,amap,2026-04-09 05:59:36.140558+00:00,2026-04-08 08:39:59.358472+00:00,2026-04-09 05:59:36.140558+00:00
167,AOR,阿拉尔,alaer,ale,2409,阿克苏,cn,中国,80.316887,40.673381,amap,2026-04-09 05:59:37.141891+00:00,2026-04-08 08:39:59.358820+00:00,2026-04-09 05:59:37.141891+00:00
168,AHX,阿里河,alihe,alh,9096,呼伦贝尔,cn,中国,123.730351,50.580367,amap,2026-04-09 05:59:38.154822+00:00,2026-04-08 08:39:59.359261+00:00,2026-04-09 05:59:38.154822+00:00
169,AKR,阿拉山口,alashankou,alsk,2407,博乐,cn,中国,82.574753,45.170952,amap,2026-04-09 05:59:39.168446+00:00,2026-04-08 08:39:59.359693+00:00,2026-04-09 05:59:39.168446+00:00
170,AUR,阿勒泰,aletai,alt,2424,阿勒泰,cn,中国,88.090818,47.719282,amap,2026-04-09 05:59:40.155763+00:00,2026-04-08 08:39:59.360123+00:00,2026-04-09 05:59:40.155763+00:00
171,ALN,安陆,anlu,al,1313,孝感,cn,中国,113.69586,31.25747,amap,2026-04-09 05:59:41.169119+00:00,2026-04-08 08:39:59.360498+00:00,2026-04-09 05:59:41.169119+00:00
172,AXN,安陆西,anluxi,alx,1313,孝感,cn,中国,113.654401,31.254616,amap,2026-04-09 05:59:42.184711+00:00,2026-04-08 08:39:59.360802+00:00,2026-04-09 05:59:42.184711+00:00
173,AQH,安庆,anqing,aq,0816,安庆,cn,中国,117.065139,30.549275,amap,2026-04-09 05:59:43.188818+00:00,2026-04-08 08:39:59.361117+00:00,2026-04-09 05:59:43.188818+00:00
174,AIU,安庆西,anqingxi,aqx,0816,安庆,cn,中国,116.864939,30.674116,amap,2026-04-09 05:59:44.172887+00:00,2026-04-08 08:39:59.361402+00:00,2026-04-09 05:59:44.172887+00:00
175,ASW,安顺,anshun,as,1805,安顺,cn,中国,105.944151,26.229733,amap,2026-04-09 05:59:45.163953+00:00,2026-04-08 08:39:59.361731+00:00,2026-04-09 05:59:45.163953+00:00
176,AST,鞍山,anshan,as,0213,鞍山,cn,中国,122.98533,41.112014,amap,2026-04-09 05:59:46.178873+00:00,2026-04-08 08:39:59.362091+00:00,2026-04-09 05:59:46.178873+00:00
177,ASE,安顺西,anshunxi,asx,1805,安顺,cn,中国,105.875404,26.199016,amap,2026-04-09 05:59:47.176080+00:00,2026-04-08 08:39:59.362416+00:00,2026-04-09 05:59:47.176080+00:00
178,AXT,鞍山西,anshanxi,asx,0213,鞍山,cn,中国,122.916345,41.117742,amap,2026-04-09 05:59:48.183253+00:00,2026-04-08 08:39:59.362752+00:00,2026-04-09 05:59:48.183253+00:00
179,ASH,安亭北,antingbei,atb,0712,上海,cn,中国,121.158416,31.314374,amap,2026-04-09 05:59:49.184882+00:00,2026-04-08 08:39:59.363062+00:00,2026-04-09 05:59:49.184882+00:00
180,AXU,安亭西,antingxi,atx,0712,上海,cn,中国,121.156483,31.311301,amap,2026-04-09 05:59:50.220817+00:00,2026-04-08 08:39:59.363440+00:00,2026-04-09 05:59:50.220817+00:00
181,AYF,安阳,anyang,ay,1201,安阳,cn,中国,114.339743,36.104405,amap,2026-04-09 05:59:51.204033+00:00,2026-04-08 08:39:59.363719+00:00,2026-04-09 05:59:51.204033+00:00
182,ADF,安阳东,anyangdong,ayd,1201,安阳,cn,中国,114.453482,36.084174,amap,2026-04-09 05:59:52.220234+00:00,2026-04-08 08:39:59.363992+00:00,2026-04-09 05:59:52.220234+00:00
183,BAB,北安,beian,ba,0009,黑河,cn,中国,126.512322,48.235408,amap,2026-04-09 05:59:53.234775+00:00,2026-04-08 08:39:59.364238+00:00,2026-04-09 05:59:53.234775+00:00
184,BBZ,博白,bobai,bb,1606,玉林,cn,中国,109.993994,22.231317,amap,2026-04-09 05:59:54.232690+00:00,2026-04-08 08:39:59.364517+00:00,2026-04-09 05:59:54.232690+00:00
185,BMH,蚌埠南,bengbunan,bbn,0807,蚌埠,cn,中国,117.441448,32.901907,amap,2026-04-09 05:59:55.231223+00:00,2026-04-08 08:39:59.364792+00:00,2026-04-09 05:59:55.231223+00:00
186,BBH,蚌埠,bengbu,bb,0807,蚌埠,cn,中国,117.378285,32.943451,amap,2026-04-09 05:59:56.240999+00:00,2026-04-08 08:39:59.365038+00:00,2026-04-09 05:59:56.240999+00:00
187,BCR,巴楚,bachu,bc,2410,喀什,cn,中国,78.549659,39.835549,amap,2026-04-09 05:59:57.238674+00:00,2026-04-08 08:39:59.365277+00:00,2026-04-09 05:59:57.238674+00:00
188,BCT,白城,baicheng,bc,0102,白城,cn,中国,122.86446,45.61756,amap,2026-04-09 05:59:58.275034+00:00,2026-04-08 08:39:59.365650+00:00,2026-04-09 05:59:58.275034+00:00
189,BII,北辰,beichen,bc,0359,天津,cn,中国,117.275926,39.272239,amap,2026-04-09 05:59:59.279579+00:00,2026-04-08 08:39:59.365935+00:00,2026-04-09 05:59:59.279579+00:00
190,BPP,宝坻北,baodibei,bdb,0359,天津,cn,中国,117.335971,39.715924,amap,2026-04-09 06:00:00.279584+00:00,2026-04-08 08:39:59.366270+00:00,2026-04-09 06:00:00.279584+00:00
191,VLP,八达岭长城,badalingchangcheng,bdlcc,0357,北京,cn,中国,116.011135,40.359328,amap,2026-04-09 06:00:01.260597+00:00,2026-04-08 08:39:59.366662+00:00,2026-04-09 06:00:01.260597+00:00
192,BMP,保定东,baodingdong,bdd,0326,保定,cn,中国,115.601563,38.864034,amap,2026-04-09 06:00:02.266224+00:00,2026-04-08 08:39:59.367099+00:00,2026-04-09 06:00:02.266224+00:00
193,BEP,北戴河,beidaihe,bdh,0301,秦皇岛,cn,中国,119.419926,39.851288,amap,2026-04-09 06:00:03.300237+00:00,2026-04-08 08:39:59.367515+00:00,2026-04-09 06:00:03.300237+00:00
194,BDP,保定,baoding,bd,0326,保定,cn,中国,115.479846,38.863197,amap,2026-04-09 06:00:04.314599+00:00,2026-04-08 08:39:59.367995+00:00,2026-04-09 06:00:04.314599+00:00
195,ILP,八达岭,badaling,bdl,0357,北京,cn,中国,116.001502,40.36009,amap,2026-04-09 06:00:05.297726+00:00,2026-04-08 08:39:59.368602+00:00,2026-04-09 06:00:05.297726+00:00
196,BBN,巴东,badong,bd,1361,恩施,cn,中国,110.381955,31.16178,amap,2026-04-09 06:00:06.321757+00:00,2026-04-08 08:39:59.369037+00:00,2026-04-09 06:00:06.321757+00:00
197,FGQ,八方山,bafangshan,bfs,1407,长沙,cn,中国,112.934639,28.230401,amap,2026-04-09 06:00:07.335725+00:00,2026-04-08 08:39:59.369483+00:00,2026-04-09 06:00:07.335725+00:00
198,BGM,柏果,baiguo,bg,1806,六盘水,cn,中国,104.503714,26.001401,amap,2026-04-09 06:00:08.330686+00:00,2026-04-08 08:39:59.369817+00:00,2026-04-09 06:00:08.330686+00:00
199,BHZ,北海,beihai,bh,1611,北海,cn,中国,109.128388,21.453089,amap,2026-04-09 06:00:09.333994+00:00,2026-04-08 08:39:59.370136+00:00,2026-04-09 06:00:09.333994+00:00
200,YKP,滨海,binhai,bh,0359,天津,cn,中国,117.684732,39.00496,amap,2026-04-09 06:00:10.332264+00:00,2026-04-08 08:39:59.370537+00:00,2026-04-09 06:00:10.332264+00:00
201,FCP,滨海北,binhaibei,bhb,0359,天津,cn,中国,117.762237,39.23616,amap,2026-04-09 06:00:11.335522+00:00,2026-04-08 08:39:59.370900+00:00,2026-04-09 06:00:11.335522+00:00
202,BEL,白河,baihe,bh,9097,延边,cn,中国,128.133046,42.453845,amap,2026-04-09 06:00:12.339940+00:00,2026-04-08 08:39:59.371236+00:00,2026-04-09 06:00:12.339940+00:00
203,FHP,滨海西,binhaixi,bhx,0359,天津,cn,中国,117.61085,39.081283,amap,2026-04-09 06:00:13.368152+00:00,2026-04-08 08:39:59.371527+00:00,2026-04-09 06:00:13.368152+00:00
204,BOE,毕节,bijie,bj,1848,毕节,cn,中国,105.419026,27.262094,amap,2026-04-09 06:00:14.372647+00:00,2026-04-08 08:39:59.371870+00:00,2026-04-09 06:00:14.372647+00:00
205,BJY,宝鸡,baoji,bj,2005,宝鸡,cn,中国,107.152717,34.3725,amap,2026-04-09 06:00:15.356555+00:00,2026-04-08 08:39:59.372147+00:00,2026-04-09 06:00:15.356555+00:00
206,BAP,白涧,baijian,bj,0326,保定,cn,中国,115.289559,39.646523,amap,2026-04-09 06:00:16.359954+00:00,2026-04-08 08:39:59.372410+00:00,2026-04-09 06:00:16.359954+00:00
207,BBY,宝鸡南,baojinan,bjn,2005,宝鸡,cn,中国,107.232455,34.334906,amap,2026-04-09 06:00:17.380031+00:00,2026-04-08 08:39:59.372662+00:00,2026-04-09 06:00:17.380031+00:00
208,FTP,北京丰台,beijingfengtai,bjft,0357,北京,cn,中国,116.301463,39.850889,amap,2026-04-09 06:00:18.379455+00:00,2026-04-08 08:39:59.372966+00:00,2026-04-09 06:00:18.379455+00:00
209,BKB,白奎堡,baikuipu,bkp,0034,哈尔滨,cn,中国,127.004641,46.371518,amap,2026-04-09 06:00:19.378692+00:00,2026-04-08 08:39:59.373291+00:00,2026-04-09 06:00:19.378692+00:00
210,BKX,博克图,boketu,bkt,9096,呼伦贝尔,cn,中国,121.919072,48.754276,amap,2026-04-09 06:00:20.403857+00:00,2026-04-08 08:39:59.373700+00:00,2026-04-09 06:00:20.403857+00:00
211,BER,博乐,bole,bl,2407,博乐,cn,中国,82.114355,44.902751,amap,2026-04-09 06:00:21.424840+00:00,2026-04-08 08:39:59.374042+00:00,2026-04-09 06:00:21.424840+00:00
212,BLX,巴林,balin,bl,9096,呼伦贝尔,cn,中国,122.332977,48.315045,amap,2026-04-09 06:00:22.413841+00:00,2026-04-08 08:39:59.374324+00:00,2026-04-09 06:00:22.413841+00:00
213,BLB,勃利,boli,bl,0023,七台河,cn,中国,130.558779,45.755196,amap,2026-04-09 06:00:23.422108+00:00,2026-04-08 08:39:59.374617+00:00,2026-04-09 06:00:23.422108+00:00
214,BFQ,白马井,baimajing,bmj,2515,儋州,cn,中国,109.253828,19.658956,amap,2026-04-09 06:00:24.424799+00:00,2026-04-08 08:39:59.374883+00:00,2026-04-09 06:00:24.424799+00:00
215,BMB,八面通,bamiantong,bmt,0044,牡丹江,cn,中国,130.541898,44.92697,amap,2026-04-09 06:00:25.429356+00:00,2026-04-08 08:39:59.375199+00:00,2026-04-09 06:00:25.429356+00:00
216,BPT,北票,beipiao,bp,0233,朝阳,cn,中国,120.788602,41.768202,amap,2026-04-09 06:00:26.445424+00:00,2026-04-08 08:39:59.375449+00:00,2026-04-09 06:00:26.445424+00:00
217,BUB,宝清,baoqing,bq,0020,双鸭山,cn,中国,132.201536,46.353746,amap,2026-04-09 06:00:27.426925+00:00,2026-04-08 08:39:59.375720+00:00,2026-04-09 06:00:27.426925+00:00
218,BQB,宝泉岭,baoquanling,bql,0018,鹤岗,cn,中国,130.522542,47.430248,amap,2026-04-09 06:00:28.442270+00:00,2026-04-08 08:39:59.376011+00:00,2026-04-09 06:00:28.442270+00:00
219,BIZ,百色,baise,bs,1610,百色,cn,中国,106.663962,23.884588,amap,2026-04-09 06:00:29.464679+00:00,2026-04-08 08:39:59.376301+00:00,2026-04-09 06:00:29.464679+00:00
220,HJL,白山市,baishanshi,bss,0136,白山,cn,中国,126.458285,41.952433,amap,2026-04-09 06:00:30.471654+00:00,2026-04-08 08:39:59.376875+00:00,2026-04-09 06:00:30.471654+00:00
221,BDC,包头东,baotoudong,btd,0512,包头,cn,中国,110.024755,40.570076,amap,2026-04-09 06:00:31.461424+00:00,2026-04-08 08:39:59.377298+00:00,2026-04-09 06:00:31.461424+00:00
222,BTC,包头,baotou,bt,0512,包头,cn,中国,109.836636,40.605388,amap,2026-04-09 06:00:32.486553+00:00,2026-04-08 08:39:59.377680+00:00,2026-04-09 06:00:32.486553+00:00
223,BXR,北屯市,beitunshi,bts,2424,阿勒泰,cn,中国,88.141253,47.844924,amap,2026-04-09 06:00:33.490025+00:00,2026-04-08 08:39:59.378184+00:00,2026-04-09 06:00:33.490025+00:00
224,BBB,宾西北,binxibei,bxb,0034,哈尔滨,cn,中国,127.150532,45.792406,amap,2026-04-09 06:00:34.482890+00:00,2026-04-08 08:39:59.378709+00:00,2026-04-09 06:00:34.482890+00:00
225,BXT,本溪,benxi,bx,0208,本溪,cn,中国,123.758446,41.294848,amap,2026-04-09 06:00:35.506111+00:00,2026-04-08 08:39:59.379196+00:00,2026-04-09 06:00:35.506111+00:00
226,BWW,步行街,buxingjie,bxj,1707,成都,cn,中国,103.940219,30.958743,amap,2026-04-09 06:00:36.508153+00:00,2026-04-08 08:39:59.379552+00:00,2026-04-09 06:00:36.508153+00:00
227,UKZ,宾阳,binyang,by,1607,南宁,cn,中国,109.093133,23.216227,amap,2026-04-09 06:00:37.501344+00:00,2026-04-08 08:39:59.379959+00:00,2026-04-09 06:00:37.501344+00:00
228,BEC,白云鄂博,baiyunebo,byeb,0512,包头,cn,中国,109.957802,41.772926,amap,2026-04-09 06:00:38.504910+00:00,2026-04-08 08:39:59.380279+00:00,2026-04-09 06:00:38.504910+00:00
229,BVE,白云北,baiyunbei,byb,1803,贵阳,cn,中国,106.623069,26.677932,amap,2026-04-09 06:00:39.517252+00:00,2026-04-08 08:39:59.380472+00:00,2026-04-09 06:00:39.517252+00:00
230,BBA,白云机场北,baiyunjichangbei,byjcb,1502,广州,cn,中国,113.2732,23.157159,amap,2026-04-09 06:00:40.537435+00:00,2026-04-08 08:39:59.380642+00:00,2026-04-09 06:00:40.537435+00:00
231,FWP,白洋淀,baiyangdian,byd,0326,保定,cn,中国,115.87477,39.069389,amap,2026-04-09 06:00:41.536800+00:00,2026-04-08 08:39:59.380805+00:00,2026-04-09 06:00:41.536800+00:00
232,FMC,巴彦淖尔,bayannaoer,byne,9034,巴彦淖尔,cn,中国,107.409548,40.73568,amap,2026-04-09 06:00:42.564875+00:00,2026-04-08 08:39:59.381045+00:00,2026-04-09 06:00:42.564875+00:00
233,BYB,背荫河,beiyinhe,byh,0034,哈尔滨,cn,中国,126.997778,45.169785,amap,2026-04-09 06:00:43.541933+00:00,2026-04-08 08:39:59.381207+00:00,2026-04-09 06:00:43.541933+00:00
234,FHW,百宜,baiyi,by,1803,贵阳,cn,中国,106.933283,26.822462,amap,2026-04-09 06:00:44.550401+00:00,2026-04-08 08:39:59.381364+00:00,2026-04-09 06:00:44.550401+00:00
235,BAC,巴彦高勒,bayangaole,bygl,9034,巴彦淖尔,cn,中国,107.021724,40.333195,amap,2026-04-09 06:00:45.574981+00:00,2026-04-08 08:39:59.381554+00:00,2026-04-09 06:00:45.574981+00:00
236,BYT,鲅鱼圈,bayuquan,byq,0216,营口,cn,中国,122.094481,40.188026,amap,2026-04-09 06:00:46.570772+00:00,2026-04-08 08:39:59.381856+00:00,2026-04-09 06:00:46.570772+00:00
237,BXJ,白银西,baiyinxi,byx,2103,白银,cn,中国,104.099086,36.550146,amap,2026-04-09 06:00:47.575018+00:00,2026-04-08 08:39:59.382117+00:00,2026-04-09 06:00:47.575018+00:00
238,BXE,白云西,baiyunxi,byx,1803,贵阳,cn,中国,106.623069,26.677932,amap,2026-04-09 06:00:48.578271+00:00,2026-04-08 08:39:59.382365+00:00,2026-04-09 06:00:48.578271+00:00
239,BDE,巴中东,bazhongdong,bzd,9014,巴中,cn,中国,106.874235,31.840633,amap,2026-04-09 06:00:49.588236+00:00,2026-04-08 08:39:59.382631+00:00,2026-04-09 06:00:49.588236+00:00
240,BFY,彬州东,binzhoudong,bzd,2004,咸阳,cn,中国,108.125144,35.034942,amap,2026-04-09 06:00:50.603340+00:00,2026-04-08 08:39:59.382873+00:00,2026-04-09 06:00:50.603340+00:00
241,IEW,巴中,bazhong,bz,9014,巴中,cn,中国,106.765085,31.8748,amap,2026-04-09 06:00:51.888707+00:00,2026-04-08 08:39:59.383115+00:00,2026-04-09 06:00:51.888707+00:00
242,BIK,滨州,binzhou,bz,0690,滨州,cn,中国,118.017523,37.453571,amap,2026-04-09 06:00:52.606911+00:00,2026-04-08 08:39:59.383348+00:00,2026-04-09 06:00:52.606911+00:00
243,BZH,亳州,bozhou,bz,0802,亳州,cn,中国,115.797419,33.847873,amap,2026-04-09 06:00:53.613171+00:00,2026-04-08 08:39:59.383699+00:00,2026-04-09 06:00:53.613171+00:00
244,BZB,宾州,binzhou,bz,0034,哈尔滨,cn,中国,127.4604,45.774573,amap,2026-04-09 06:00:54.609060+00:00,2026-04-08 08:39:59.384046+00:00,2026-04-09 06:00:54.609060+00:00
245,BNU,亳州南,bozhounan,bzn,0802,亳州,cn,中国,115.798899,33.794666,amap,2026-04-09 06:00:55.623139+00:00,2026-04-08 08:39:59.384385+00:00,2026-04-09 06:00:55.623139+00:00
246,CBC,查布嘎,chabuga,cbg,0508,赤峰,cn,中国,120.068599,43.858038,amap,2026-04-09 06:00:56.628281+00:00,2026-04-08 08:39:59.384761+00:00,2026-04-09 06:00:56.628281+00:00
247,CBN,赤壁,chibi,cb,1317,咸宁,cn,中国,113.930057,29.721708,amap,2026-04-09 06:00:57.650403+00:00,2026-04-08 08:39:59.385103+00:00,2026-04-09 06:00:57.650403+00:00
248,CUL,长白山,changbaishan,cbs,9097,延边,cn,中国,128.12882,42.462168,amap,2026-04-09 06:00:58.644372+00:00,2026-04-08 08:39:59.385432+00:00,2026-04-09 06:00:58.644372+00:00
249,SJL,长白山西,changbaishanxi,cbsx,0136,白山,cn,中国,127.48133,42.189254,amap,2026-04-09 06:00:59.660706+00:00,2026-04-08 08:39:59.385699+00:00,2026-04-09 06:00:59.660706+00:00
250,VGQ,常德,changde,cd,1422,常德,cn,中国,111.6955,29.073411,amap,2026-04-09 06:01:00.659921+00:00,2026-04-08 08:39:59.385976+00:00,2026-04-09 06:01:00.659921+00:00
251,CDP,承德,chengde,cd,0309,承德,cn,中国,117.955615,40.964995,amap,2026-04-09 06:01:01.681312+00:00,2026-04-08 08:39:59.386272+00:00,2026-04-09 06:01:01.681312+00:00
252,IVP,承德南,chengdenan,cdn,0309,承德,cn,中国,117.965027,40.885197,amap,2026-04-09 06:01:02.689621+00:00,2026-04-08 08:39:59.386612+00:00,2026-04-09 06:01:02.689621+00:00
253,POP,曹妃甸东,caofeidiandong,cfdd,0304,唐山,cn,中国,118.590511,39.217919,amap,2026-04-09 06:01:03.676201+00:00,2026-04-08 08:39:59.386974+00:00,2026-04-09 06:01:03.676201+00:00
